Movie_Name,Year,Genre,Director,RunTime,Rating,Metascore,Review_url,NumofVotes
You Know Him,2020,Biography Comedy ,Ercan Kesal,105 min,6.9,0,https://imdb.com/title/tt11448936/reviews,263
Tropic of Cancer,1970,Biography ,Joseph Strick,87 min,5.5,0,https://imdb.com/title/tt0066494/reviews,525
7 Days: The story of Blind Dave Heeley,2019,Biography  Sport,Dominic Higgins,45 min,8.1,0,https://imdb.com/title/tt6233942/reviews,14
Guan yun chang,2011,Action Biography ,Felix Chong,109 min,6,0,https://imdb.com/title/tt1648093/reviews,4069
Nanking,2007,Biography History War,Bill Guttentag,88 min,7.6,76,https://imdb.com/title/tt0893356/reviews,3369
What We Do Is Secret,2007,Biography  Music,Rodger Grossman,92 min,6.4,54,https://imdb.com/title/tt0384683/reviews,1795
Rosa Luxemburg,1986,Biography  History,Margarethe von Trotta,122 min,6.9,0,https://imdb.com/title/tt0091869/reviews,1411
Lambo,2017,Biography,Leon Mitchell,101 min,2.8,0,https://imdb.com/title/tt7496048/reviews,156
Les soeurs Brontë,1979,Biography  History,André Téchiné,120 min,6.6,0,https://imdb.com/title/tt0079920/reviews,957
Colonel Redl,1985,Biography  History,István Szabó,144 min,7.6,0,https://imdb.com/title/tt0089716/reviews,2754
Montevideo vidimo se!,2014,Adventure Biography Comedy,Dragan Bjelogrlic,141 min,8.3,0,https://imdb.com/title/tt1801071/reviews,6747
Bruno Manser - Die Stimme des Regenwaldes,2019,Adventure Biography ,Niklaus Hilber,142 min,7.6,0,https://imdb.com/title/tt9850264/reviews,289
Viva Knievel!,1977,Action Adventure Biography,Gordon Douglas,106 min,3.3,0,https://imdb.com/title/tt0076890/reviews,954
Set Fire to the Stars,2014,Biography ,Andy Goddard,97 min,5.8,49,https://imdb.com/title/tt3455740/reviews,1322
The Audience,2013,Biography ,Stephen Daldry,173 min,8.4,0,https://imdb.com/title/tt3154822/reviews,421
The Other Side of Heaven 2: Fire of Faith,2019,Adventure Biography ,Mitch Davis,117 min,5.5,0,https://imdb.com/title/tt8174450/reviews,324
Takedown,2000,Biography Crime ,Joe Chappelle,96 min,6.3,0,https://imdb.com/title/tt0159784/reviews,6614
Un sac de billes,1975,Biography ,Jacques Doillon,105 min,6.7,0,https://imdb.com/title/tt0153414/reviews,289
Sniper,2021,Action Biography War,Ali Ghaffari,NA,7.1,0,https://imdb.com/title/tt14338074/reviews,26
Buñuel in the Labyrinth of the Turtles,2018,Animation Biography ,Salvador Simó,80 min,7.1,74,https://imdb.com/title/tt7336470/reviews,1454
Muhammad Ali's Greatest Fight,2013,Biography ,Stephen Frears,97 min,6.8,0,https://imdb.com/title/tt2061756/reviews,2344
Deep in My Heart,1954,Biography Comedy Musical,Stanley Donen,132 min,6.3,0,https://imdb.com/title/tt0046896/reviews,733
Lev Yashin. Vratar moey mechty,2019,Biography  Sport,Vasiliy Chiginskiy,120 min,6.4,0,https://imdb.com/title/tt8266452/reviews,686
Castles in the Sky,2014,Biography  History,Gillies MacKinnon,90 min,6.9,0,https://imdb.com/title/tt3311900/reviews,1033
Marie,1985,Biography ,Roger Donaldson,112 min,6.7,0,https://imdb.com/title/tt0089555/reviews,851
Meetings with Remarkable Men,1979,Biography ,Peter Brook,108 min,7.3,0,https://imdb.com/title/tt0079542/reviews,1007
Nothing to Lose,2018,Biography ,Alexandre Avancini,134 min,5.4,0,https://imdb.com/title/tt6910020/reviews,22901
I'll See You in My Dreams,1951,Biography Comedy Musical,Michael Curtiz,110 min,6.8,0,https://imdb.com/title/tt0043669/reviews,955
Mordet på Trotskij,1972,Biography  History,Joseph Losey,103 min,5.8,0,https://imdb.com/title/tt0068226/reviews,1628
Lucia de B.,2014,Biography Crime ,Paula van der Oest,97 min,7.1,0,https://imdb.com/title/tt1800338/reviews,3666
Chacrinha: O Velho Guerreiro,2018,Biography Comedy ,Andrucha Waddington,114 min,6.7,0,https://imdb.com/title/tt4857496/reviews,316
Sarbjit,2016,Biography ,Omung Kumar,131 min,7.3,0,https://imdb.com/title/tt5120640/reviews,4332
Paula,2016,Biography  History,Christian Schwochow,123 min,6.5,0,https://imdb.com/title/tt5029668/reviews,704
Black Butterflies,2011,Biography ,Paula van der Oest,100 min,6.1,66,https://imdb.com/title/tt0906778/reviews,2060
The Singing Nun,1966,Biography  Family,Henry Koster,97 min,6.2,0,https://imdb.com/title/tt0060983/reviews,1176
Noble,2014,Biography ,Stephen Bradley,100 min,6.8,63,https://imdb.com/title/tt2626090/reviews,1567
Michelangelo - Infinito,2017,Biography ,Emanuele Imbucci,97 min,7.2,0,https://imdb.com/title/tt7587878/reviews,429
My Name Is Bernadette,2011,Biography ,Jean Sagols,109 min,6.6,0,https://imdb.com/title/tt1754212/reviews,168
Anita,I,Biography,Chad Hodge,NA,NA,0,https://imdb.com/title/tt1595654/reviews,NA
The Virgin Queen,1955,Biography  History,Henry Koster,92 min,6.8,0,https://imdb.com/title/tt0048791/reviews,2512
Montparnasse 19,1958,Biography  Romance,Jacques Becker,108 min,7.4,0,https://imdb.com/title/tt0050123/reviews,1353
Marie Krøyer,2012,Biography ,Bille August,102 min,6.3,0,https://imdb.com/title/tt1961192/reviews,1281
Neal Cassady,2007,Biography ,Noah Buschel,80 min,6.3,0,https://imdb.com/title/tt0808392/reviews,183
Song of Norway,1970,Biography  Musical,Andrew L. Stone,138 min,4,0,https://imdb.com/title/tt0066393/reviews,418
Brigham Young,1940,Adventure Biography History,Henry Hathaway,114 min,6.4,0,https://imdb.com/title/tt0032281/reviews,973
Janie Jones,2010,Biography  Music,David M. Rosenthal,114 min,6.6,52,https://imdb.com/title/tt1509130/reviews,2180
La femme la plus assassinée du monde,2018,Biography  Mystery,Franck Ribière,102 min,5.3,0,https://imdb.com/title/tt6186696/reviews,943
Jacobinte Swargarajyam,2016,Biography  Family,Vineeth Sreenivasan,145 min,7.6,0,https://imdb.com/title/tt5376232/reviews,2249
God Loves Caviar,2012,Adventure Biography History,Yannis Smaragdis,101 min,6,0,https://imdb.com/title/tt2181959/reviews,2675
Jeanne Eagels,1957,Biography  Romance,George Sidney,108 min,6.2,0,https://imdb.com/title/tt0050560/reviews,681
Pahat pojat,2003,Action Biography Crime,Aleksi Mäkelä,126 min,6.2,0,https://imdb.com/title/tt0323551/reviews,4567
Von Richthofen and Brown,1971,Action Biography ,Roger Corman,97 min,6,0,https://imdb.com/title/tt0067658/reviews,1095
A Funny Man,2011,Biography ,Martin Zandvliet,116 min,6.9,0,https://imdb.com/title/tt1706596/reviews,2751
Rembrandt,1936,Biography ,Alexander Korda,85 min,7.1,0,https://imdb.com/title/tt0028167/reviews,1632
The Flowers of St. Francis,1950,Biography  History,Roberto Rossellini,85 min,7.4,0,https://imdb.com/title/tt0042477/reviews,3285
Ivan the Terrible Part II,1958,Biography History,Sergei M. Eisenstein,88 min,7.9,0,https://imdb.com/title/tt0051790/reviews,6828
Killer: A Journal of Murder,1995,Biography Crime ,Tim Metcalfe,91 min,6.3,0,https://imdb.com/title/tt0113542/reviews,2151
The Great Waltz,1938,Biography  Music,Julien Duvivier,104 min,6.5,0,https://imdb.com/title/tt0030202/reviews,1068
Veerappan,2016,Action Biography Crime,Ram Gopal Varma,125 min,5.3,0,https://imdb.com/title/tt5632164/reviews,699
Too Much Too Soon,1958,Biography  Romance,Art Napoleon,121 min,6.6,0,https://imdb.com/title/tt0052302/reviews,556
Edo Porn,1981,Biography  History,Kaneto Shindô,119 min,6.5,0,https://imdb.com/title/tt0202908/reviews,339
Sajjan Singh Rangroot,2018,Action Biography ,Pankaj Batra,140 min,7.6,0,https://imdb.com/title/tt7762982/reviews,1355
Evel Knievel,1971,Action Biography ,Marvin J. Chomsky,88 min,5.1,0,https://imdb.com/title/tt0067069/reviews,859
The Rise and Fall of Legs Diamond,1960,Biography Crime History,Budd Boetticher,101 min,6.8,0,https://imdb.com/title/tt0054243/reviews,1054
Acute Misfortune,2018,Biography ,Thomas M. Wright,91 min,7.1,0,https://imdb.com/title/tt8634406/reviews,142
Electric Slide,2014,Action Biography Crime,Tristan Patterson,95 min,4.7,37,https://imdb.com/title/tt0835775/reviews,804
Dschungelkind,2011,Adventure Biography ,Roland Suso Richter,131 min,7.1,0,https://imdb.com/title/tt1242543/reviews,1079
Scarred Hearts,2016,Biography ,Radu Jude,141 min,7.1,70,https://imdb.com/title/tt5204020/reviews,979
Carve Her Name with Pride,1958,Biography  War,Lewis Gilbert,119 min,7.2,0,https://imdb.com/title/tt0051454/reviews,1580
Rasputin,2011,Biography  History,Josée Dayan,87 min,5.1,0,https://imdb.com/title/tt1886651/reviews,800
Shabaash Mithu,2021,Biography,Rahul Dholakia,NA,NA,0,https://imdb.com/title/tt6265050/reviews,NA
Sunrise at Campobello,1960,Biography ,Vincent J. Donehue,144 min,6.9,82,https://imdb.com/title/tt0054354/reviews,1129
Kartini: Princess of Java,2017,Biography  Family,Hanung Bramantyo,122 min,7.7,0,https://imdb.com/title/tt5882416/reviews,420
The Prisoner of Shark Island,1936,Biography  History,John Ford,96 min,7.3,0,https://imdb.com/title/tt0028141/reviews,2015
Anandi Gopal,2019,Biography,Sameer Vidwans,134 min,8.8,0,https://imdb.com/title/tt8621438/reviews,426
The Bell Witch Haunting,2013,Biography Horror,Glenn Miller,91 min,3.6,0,https://imdb.com/title/tt2991532/reviews,1657
Stefan Zweig: Farewell to Europe,2016,Biography  History,Maria Schrader,106 min,6.8,75,https://imdb.com/title/tt3397160/reviews,2100
Rakhta Charitra 2,2010,Action Biography Crime,Ram Gopal Varma,135 min,6.4,0,https://imdb.com/title/tt1727535/reviews,2535
Don't Tell,2017,Biography Crime ,Tori Garrett,110 min,7.2,0,https://imdb.com/title/tt5495040/reviews,247
Zeiten ändern Dich,2010,Biography  Music,Uli Edel,94 min,3,0,https://imdb.com/title/tt1343704/reviews,5209
Zorn,1994,Biography ,Gunnar Hellström,126 min,5.5,0,https://imdb.com/title/tt0111848/reviews,260
Amin: The Rise and Fall,1981,Biography Crime ,Sharad Patel,91 min,6,0,https://imdb.com/title/tt0081430/reviews,402
The Last Sentence,2012,Biography ,Jan Troell,126 min,6.1,60,https://imdb.com/title/tt1590013/reviews,688
The Happiest Day in the Life of Olli Maki,2016,Biography  Romance,Juho Kuosmanen,92 min,7.2,83,https://imdb.com/title/tt4771932/reviews,4050
Pride of the Marines,1945,Biography  Romance,Delmer Daves,120 min,7.3,0,https://imdb.com/title/tt0038000/reviews,1309
Angel of Evil,2010,Biography Crime ,Michele Placido,125 min,6.8,48,https://imdb.com/title/tt1571402/reviews,3035
Jacquot de Nantes,1991,Biography ,Agnès Varda,118 min,7.6,0,https://imdb.com/title/tt0102141/reviews,1486
Stander,2003,Action Biography Crime,Bronwen Hughes,111 min,7.1,62,https://imdb.com/title/tt0326208/reviews,8231
The Silent Natural,2019,Biography Family History,David Risotto,140 min,6.4,0,https://imdb.com/title/tt6506478/reviews,67
Rodin,2017,Biography  Romance,Jacques Doillon,119 min,4.9,39,https://imdb.com/title/tt5771710/reviews,1181
Habibie & Ainun,2012,Biography  Romance,Faozan Rizal,120 min,7.6,0,https://imdb.com/title/tt2589132/reviews,1891
Om Namo Venkatesaya,2017,Biography Fantasy,K. Raghavendra Rao,140 min,7.2,0,https://imdb.com/title/tt6182372/reviews,234
The Outsider,1961,Biography  War,Delbert Mann,108 min,7.2,0,https://imdb.com/title/tt0055270/reviews,767
Jim Thorpe -- All-American,1951,Biography  Sport,Michael Curtiz,107 min,7,0,https://imdb.com/title/tt0043687/reviews,1883
Il giovane Toscanini,1988,Biography ,Franco Zeffirelli,109 min,6.2,0,https://imdb.com/title/tt0096488/reviews,224
Ice Cream in the Cupboard,2019,Biography  Romance,Drew Pollins,90 min,6.4,0,https://imdb.com/title/tt7027690/reviews,103
Miss Hokusai,2015,Animation Biography ,Keiichi Hara,93 min,6.7,74,https://imdb.com/title/tt3689910/reviews,2987
Thackeray,2019,Biography ,Abhijit Panse,120 min,5.2,0,https://imdb.com/title/tt7777196/reviews,2957
Sheffey,1977,Biography  Romance,Katherine Stenholm,137 min,6.8,0,https://imdb.com/title/tt0278031/reviews,255
Diana,2021,Biography  Musical,Christopher Ashley,NA,NA,0,https://imdb.com/title/tt12885272/reviews,NA
Escape from Stalin's Death Camp,2017,Biography  History,Zaza Buadze,110 min,7.2,0,https://imdb.com/title/tt5591786/reviews,974
Goodbye Norma Jean,1976,Biography ,Larry Buchanan,95 min,3,0,https://imdb.com/title/tt0074581/reviews,257
Danie Bosman: Die verhaal van die grootste S.A. komponis,1969,Biography  Music,Elmo de Witt,126 min,6,0,https://imdb.com/title/tt2022368/reviews,5
Shirdi Ke Sai Baba,1977,Biography ,Ashok V. Bhushan,140 min,7,0,https://imdb.com/title/tt0300475/reviews,222
The Joker Is Wild,1957,Biography  Musical,Charles Vidor,126 min,7,0,https://imdb.com/title/tt0050569/reviews,1135
Ricky 6,2000,Biography Crime ,Peter Filardi,111 min,6,0,https://imdb.com/title/tt0156020/reviews,610
The House of Rothschild,1934,Biography  History,Alfred L. Werker,88 min,6.6,0,https://imdb.com/title/tt0025272/reviews,1035
Lane 1974,2017,Adventure Biography ,S.J. Chiro,79 min,6.3,0,https://imdb.com/title/tt4135326/reviews,291
Frank & Jesse,1994,Biography Western,Robert Boris,105 min,5.8,0,https://imdb.com/title/tt0109835/reviews,1360
Sanguepazzo,2008,Biography ,Marco Tullio Giordana,148 min,6.1,0,https://imdb.com/title/tt1073624/reviews,893
Dau,2019,Biography  History,Ilya Khrzhanovskiy,330 min,4.8,0,https://imdb.com/title/tt1728616/reviews,131
Beyond Good and Evil,1977,Biography ,Liliana Cavani,127 min,6.4,0,https://imdb.com/title/tt0075652/reviews,395
Jane B. for Agnes V.,1988,Biography Fantasy,Agnès Varda,99 min,7.3,0,https://imdb.com/title/tt0093295/reviews,728
Testament of Orpheus,1960,Biography Fantasy,Jean Cocteau,79 min,7.3,0,https://imdb.com/title/tt0054377/reviews,2956
The Conclave,2006,Biography  History,Christoph Schrewe,100 min,6.5,0,https://imdb.com/title/tt0452011/reviews,547
Yatra,2018,Biography  History,Mahi v Raghav,127 min,8.2,0,https://imdb.com/title/tt3996396/reviews,3344
Chasing the Dragon II: Wild Wild Bunch,2019,Action Biography Crime,Jason Kwan,101 min,5.8,0,https://imdb.com/title/tt10279010/reviews,497
Kira & El Gin,2022,Action Biography ,Marwan Hamed,NA,NA,0,https://imdb.com/title/tt10935956/reviews,NA
Skazany na bluesa,2005,Biography  Music,Jan Kidawa-Blonski,101 min,7,0,https://imdb.com/title/tt0476872/reviews,2025
Nanga Parbat,2010,Biography ,Joseph Vilsmaier,104 min,6.5,0,https://imdb.com/title/tt1361349/reviews,1742
The Perils of Pauline,1947,Biography Comedy ,George Marshall,96 min,6.5,0,https://imdb.com/title/tt0039698/reviews,1043
Rob Roy: The Highland Rogue,1953,Adventure Biography ,Harold French,81 min,6.3,0,https://imdb.com/title/tt0046246/reviews,516
Kandahar,2001,Biography  War,Mohsen Makhmalbaf,81 min,6.8,76,https://imdb.com/title/tt0283431/reviews,6470
Bingo: The King of the Mornings,2017,Biography Comedy ,Daniel Rezende,113 min,8,0,https://imdb.com/title/tt6293516/reviews,4174
The Meanest Man in Texas,2017,Biography  History,Justin Ward,105 min,6.1,0,https://imdb.com/title/tt5601792/reviews,211
The Petty Girl,1950,Biography Comedy Musical,Henry Levin,88 min,6.1,0,https://imdb.com/title/tt0042844/reviews,230
Abe Lincoln in Illinois,1940,Biography  History,John Cromwell,110 min,7.3,0,https://imdb.com/title/tt0032181/reviews,1701
Camille,2019,Biography  War,Boris Lojkine,90 min,6.7,0,https://imdb.com/title/tt9678892/reviews,449
Aadu Jeevitham,2022,Adventure Biography ,Blessy,NA,NA,0,https://imdb.com/title/tt5525650/reviews,NA
The Circle,2014,Biography  Romance,Stefan Haupt,102 min,7.2,67,https://imdb.com/title/tt3148952/reviews,1476
I Am Slave,2010,Biography  Thriller,Gabriel Range,82 min,6.7,0,https://imdb.com/title/tt1596352/reviews,1439
Piñero,2001,Biography ,Leon Ichaso,103 min,6.3,40,https://imdb.com/title/tt0261066/reviews,1294
Addiction: A 60's Love Story,2015,Biography Crime ,Tate Steinsiek,90 min,4.9,0,https://imdb.com/title/tt3328924/reviews,139
Spies & Glistrup,2013,Biography ,Christoffer Boe,110 min,6.6,0,https://imdb.com/title/tt2191400/reviews,2128
Veda,2010,Biography  History,Zülfü Livaneli,114 min,7.2,0,https://imdb.com/title/tt1586001/reviews,6786
Leonie,2010,Biography ,Hisako Matsui,102 min,6,40,https://imdb.com/title/tt1426328/reviews,434
Kazantzakis,2017,Biography,Yannis Smaragdis,120 min,6.2,0,https://imdb.com/title/tt6078532/reviews,1441
Najlepszy,2017,Biography  Sport,Lukasz Palkowski,108 min,7.5,0,https://imdb.com/title/tt6737766/reviews,1778
Return to Babylon,2013,Biography Comedy ,Alex Monty Canawati,75 min,6,0,https://imdb.com/title/tt0255820/reviews,149
Gul Makai,2020,Biography  War,Amjad Khan,132 min,2.1,0,https://imdb.com/title/tt8176312/reviews,204
A Real Vermeer,2016,Biography  History,Rudolf van den Berg,115 min,6.1,0,https://imdb.com/title/tt1668016/reviews,437
Rasputin and the Empress,1932,Biography  History,Richard Boleslawski,121 min,6.6,0,https://imdb.com/title/tt0023374/reviews,934
Callas Forever,2002,Biography  Music,Franco Zeffirelli,111 min,6.4,49,https://imdb.com/title/tt0274407/reviews,2137
iSteve,2013,Biography Comedy,Ryan Perez,79 min,5.2,0,https://imdb.com/title/tt2782834/reviews,1124
Cloclo,2012,Biography  Music,Florent-Emilio Siri,148 min,6.9,0,https://imdb.com/title/tt2076176/reviews,2764
I Am Zlatan,2021,Biography  Sport,Jens Sjögren,NA,NA,0,https://imdb.com/title/tt10400028/reviews,NA
Hamsun,1996,Biography  War,Jan Troell,159 min,7.1,0,https://imdb.com/title/tt0116480/reviews,1486
Monica Z,2013,Biography  Music,Per Fly,111 min,6.9,0,https://imdb.com/title/tt2112206/reviews,3779
Untitled Mike Tyson Biopic,I,Biography  Sport,Jamie Foxx,NA,NA,0,https://imdb.com/title/tt1564381/reviews,NA
Knute Rockne All American,1940,Biography  Sport,Lloyd Bacon,98 min,6.8,0,https://imdb.com/title/tt0032676/reviews,1776
Dnevnik Diane Budisavljevic,2019,Biography  History,Dana Budisavljevic,88 min,7.5,0,https://imdb.com/title/tt8028150/reviews,1265
Napoléon,1955,Biography  War,Sacha Guitry,190 min,6.2,0,https://imdb.com/title/tt0048413/reviews,480
Follow the Sun,1951,Biography  Sport,Sidney Lanfield,93 min,6.3,0,https://imdb.com/title/tt0043550/reviews,345
Henri 4,2010,Biography  War,Jo Baier,155 min,5.9,0,https://imdb.com/title/tt1270766/reviews,1230
Priest of Love,1981,Biography  Romance,Christopher Miles,125 min,6.3,0,https://imdb.com/title/tt0082940/reviews,291
China Cry: A True Story,1990,Biography  History,James F. Collier,101 min,6.7,0,https://imdb.com/title/tt0101578/reviews,491
Above and Beyond,1952,Action Biography ,Melvin Frank,122 min,6.9,0,https://imdb.com/title/tt0044324/reviews,1105
Savage Attraction,1983,Biography  Thriller,Frank Shields,93 min,5.5,0,https://imdb.com/title/tt0085689/reviews,192
Poorna,2017,Action Adventure Biography,Rahul Bose,100 min,7.8,0,https://imdb.com/title/tt6180274/reviews,1318
Woh lamhe...,2006,Biography  Romance,Mohit Suri,156 min,6.5,0,https://imdb.com/title/tt0833561/reviews,1281
Kid Kulafu,2015,Biography  Sport,Paul Soriano,109 min,6.8,0,https://imdb.com/title/tt4061876/reviews,279
Wilson,1944,Biography  History,Henry King,154 min,6.4,0,https://imdb.com/title/tt0037465/reviews,1446
Young Goethe in Love,2010,Biography Romance,Philipp Stölzl,102 min,6.7,55,https://imdb.com/title/tt1440180/reviews,2774
Pandaemonium,2000,Biography ,Julien Temple,124 min,6.4,60,https://imdb.com/title/tt0210217/reviews,805
Gable and Lombard,1976,Biography  Romance,Sidney J. Furie,131 min,5.2,0,https://imdb.com/title/tt0074562/reviews,511
Safe Conduct,2002,Biography  History,Bertrand Tavernier,170 min,6.8,82,https://imdb.com/title/tt0269461/reviews,1245
Lou Andreas-Salomé The Audacity to be Free,2016,Biography  History,Cordula Kablitz-Post,113 min,6.6,60,https://imdb.com/title/tt4976588/reviews,497
